,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
20,-0.15179339097521313,-0.49654236214547937,-0.8608519485646403,-1.6213547546985831,-0.17544868581579878,-0.5165111691387843,-0.7236169318192691,-1.6885897950800814,0.0
22,-0.0292599252995,-0.015,-0.1462996264975,-0.5233087287064178,-0.02450497505,-0.15699261861192534,-0.0742525,-0.4780896249559775,0.0
37,-0.00995,-0.0877797758985,-0.04975,-0.19701995,-0.019701995,-0.0445515,-0.04975,-0.0995,0.0
39,-0.0292599252995,-0.0445515,-0.1462996264975,-0.0995,-0.019701995,-0.07351492515,-0.04975,-0.148505,0.0
36,-0.00995,-0.0445515,-0.1462996264975,-0.148505,-0.02450497505,-0.059105985,-0.098509975,-0.148505,0.0
42,-0.02450497505,-0.0877797758985,-0.098509975,-0.19701995,-0.019701995,-0.0445515,-0.025,-0.148505,0.0
34,-0.0148505,-0.02985,-0.0742525,-0.05,-0.0148505,-0.0877797758985,-0.12252487525,-0.0995,0.0
28,-0.00995,-0.0877797758985,-0.0742525,-0.148505,-0.0148505,-0.11588295835811985,-0.0742525,-0.4324137625817955,0.0
24,-0.019701995,-0.07351492515,-0.1462996264975,-0.148505,-0.0292599252995,-0.0445515,-0.0742525,-0.38627652786039945,0.0
23,-0.0292599252995,-0.11588295835811985,-0.0742525,-0.0995,-0.033967326046505,-0.059105985,-0.1462996264975,-0.19701995,0.0
31,-0.033967326046505,-0.07351492515,-0.0742525,-0.148505,-0.005,-0.02985,-0.098509975,-0.2450497505,0.0
30,-0.033967326046505,-0.059105985,-0.098509975,-0.2450497505,-0.0292599252995,-0.0877797758985,-0.169836630232525,-0.4324137625817955,0.0
25,-0.033967326046505,-0.12972412877453865,-0.12252487525,-0.148505,-0.0292599252995,-0.0445515,-0.19313826393019973,-0.148505,0.0
