,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
-37,-0.3,0.0,-1.1821196999999999,-1.75559551797,-0.3,0.0,-1.1821196999999999,-0.3,-1.75559551797
-12,-1.75559551797,-4.456266867153731,-4.964587156497372,-12.565007576456702,-3.937625616930651,-2.317659167162397,-2.5944825754907734,-2.5944825754907734,-3.408453848516122
36,0.0,-0.015,-0.025,-0.0995,-0.0292599252995,-0.015,0.0,0.0,0.0
49,-0.005,-0.059105985,-0.0742525,-0.148505,-0.0148505,-0.015,-0.025,-0.05,0.0
52,-0.89103,0.0,-0.89103,-0.3,0.0,0.0,-0.3,0.0,-1.470298503
46,0.0,-0.015,0.0,-0.0995,-0.02450497505,-0.015,-0.12252487525,0.0,0.0
70,0.0,0.0,-0.3,0.0,0.0,-0.597,-0.3,0.0,-0.3
56,-0.3,-0.3,-0.597,-0.3,0.0,0.0,-0.3,-0.3,-2.0380395627903
-38,-0.597,-0.3,-0.597,-0.89103,-0.3,-0.3,-0.3,-0.89103,-0.3
47,-0.005,-0.059105985,0.0,-0.0995,-0.00995,-0.0445515,-0.025,-0.05,0.0
-46,-0.89103,-0.597,-0.3,0.0,-0.3,0.0,0.0,-0.597,0.0
-41,0.0,0.0,-0.3,0.0,-0.3,0.0,-0.89103,-0.89103,0.0
-43,0.0,-0.89103,0.0,-0.597,0.0,-0.89103,-0.3,0.0,-0.89103
-49,-0.3,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-0.3
-44,-0.3,-0.89103,-0.597,-0.3,0.0,-0.3,-0.597,-0.3,0.0
-51,0.0,-0.3,0.0,0.0,-0.597,0.0,0.0,0.0,-0.3
-53,-0.597,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
-58,0.0,0.0,0.0,-0.3,-0.3,0.0,0.0,0.0,0.0
-40,-0.3,-1.1821196999999999,-0.597,-0.3,-0.3,0.0,-0.597,0.0,-0.89103
64,0.0,0.0,-0.3,-0.597,0.0,-0.3,0.0,0.0,0.0
59,-0.3,0.0,-0.3,-0.3,-1.1821196999999999,0.0,-0.3,-0.597,-0.3
66,0.0,0.0,-0.597,-1.470298503,0.0,-0.597,0.0,-0.3,0.0
74,-0.597,0.0,0.0,-0.597,-0.3,0.0,0.0,-0.3,0.0
80,0.0,-0.3,0.0,0.0,0.0,0.0,-0.597,0.0,0.0
51,-0.597,-0.3,-1.470298503,0.0,-1.1821196999999999,-1.470298503,-0.89103,-0.89103,-1.1821196999999999
-47,0.0,-0.3,-0.597,0.0,0.0,0.0,-0.3,-0.3,0.0
68,-0.597,-0.89103,-0.3,0.0,-0.3,-0.597,-0.3,-0.3,-0.3
75,0.0,0.0,-0.3,-0.3,0.0,0.0,0.0,0.0,-0.597
90,0.0,0.0,0.0,0.0,0.0,-0.597,0.0,0.0,0.0
83,-0.3,-0.3,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
60,-0.597,-0.89103,0.0,-0.3,0.0,0.0,0.0,-0.89103,-0.3
63,-0.3,-0.3,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.89103
62,-0.597,-0.3,-0.597,-0.597,-0.3,-0.3,-0.3,-0.597,0.0
-55,0.0,0.0,0.0,0.0,-0.597,0.0,-0.3,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
-52,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-48,0.0,-0.3,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
-54,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0
76,0.0,0.0,0.0,0.0,-0.597,0.0,-0.3,0.0,0.0
-60,0.0,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-62,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
-71,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
-57,-0.3,0.0,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0
87,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-50,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
71,-0.3,0.0,-0.89103,0.0,-0.597,0.0,0.0,0.0,-0.3
73,0.0,0.0,0.0,-0.3,-0.3,0.0,0.0,-0.3,0.0
85,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0
86,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
