,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
-37,-0.89103,-0.3,-0.3,-0.597,-0.3,-0.3,-0.3,-0.3,-0.3
14,-0.0148505,-0.015,-0.1462996264975,-0.2450497505,-0.038627652786039954,-0.059105985,-0.169836630232525,-0.292599252995,0.0
31,-0.00995,-0.059105985,-0.21620688129089774,-0.0995,-0.0148505,-0.07351492515,-0.2616543643532089,-0.148505,0.0
37,-0.00995,-0.059105985,-0.0742525,-0.2450497505,-0.0292599252995,-0.059105985,-0.169836630232525,-0.0995,0.0
42,-0.0148505,-0.059105985,-0.0742525,-0.292599252995,-0.02450497505,-0.015,-0.025,-0.0995,0.0
36,-0.02450497505,-0.02985,-0.19313826393019973,-0.148505,-0.038627652786039954,-0.02985,-0.04975,-0.0995,0.0
30,-0.019701995,-0.015,-0.12252487525,-0.4324137625817955,-0.02450497505,-0.059105985,-0.23904481247798876,-0.05,0.0
33,-0.0292599252995,-0.059105985,-0.025,-0.148505,-0.02450497505,-0.02985,-0.098509975,-0.33967326046505,0.0
41,-0.019701995,-0.0445515,-0.098509975,-0.292599252995,-0.02450497505,-0.0877797758985,-0.098509975,-0.19701995,0.0
28,-0.005,-0.059105985,-0.12252487525,-0.05,-0.0292599252995,-0.0445515,-0.0742525,-0.05,0.0
2,-0.0292599252995,-0.059105985,-0.169836630232525,-0.148505,-0.05680756414193536,-0.14342688748679328,-0.23904481247798876,-0.4780896249559775,0.0
0,-0.02450497505,-0.02985,-0.12252487525,-0.33967326046505,-0.019701995,-0.11588295835811985,-0.2840378207096768,-0.38627652786039945,0.0
8,-0.019701995,-0.11588295835811985,-0.098509975,-0.19701995,-0.019701995,-0.059105985,-0.0742525,-0.0995,0.0
6,-0.047808962495597754,-0.059105985,-0.12252487525,-0.292599252995,-0.02450497505,-0.0877797758985,-0.12252487525,-0.292599252995,0.0
-4,-2.5944825754907734,-2.5944825754907734,-2.5944825754907734,-1.75559551797,-2.0380395627903,-0.89103,-2.0380395627903,-5.462791872083074,-6.429655775783431
-9,-3.139852372238507,-0.89103,-2.8685377497358657,-1.470298503,-1.75559551797,-2.317659167162397,-0.89103,-3.937625616930651,-2.0380395627903
