,"(1, 509)","(3, 509)","(5, 509)","(10, 509)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
20,-0.07852840330803657,-0.11588295835811985,-0.413715596374781,-0.6123948850051602,-0.09918470523047701,-0.19688128084653256,-0.3281354680775543,-0.7427111445256219,0.0
22,-0.00995,-0.0445515,-0.04975,-0.0995,-0.005,-0.02985,-0.04975,-0.148505,0.0
12,-0.00995,0.0,0.0,-0.05,0.0,0.0,-0.025,-0.05,0.0
17,-0.00995,-0.0445515,-0.025,-0.0995,-0.00995,-0.015,-0.0742525,-0.05,0.0
18,-0.005,-0.015,-0.0742525,-0.0995,-0.0148505,-0.015,-0.04975,-0.05,0.0
35,-0.00995,-0.059105985,-0.025,-0.05,-0.0148505,-0.015,-0.12252487525,-0.05,0.0
52,-3.937625616930651,-2.317659167162397,-2.0380395627903,-2.0380395627903,-4.711704198482194,-2.5944825754907734,-3.937625616930651,-2.8685377497358657,-9.930847242909584
62,-1.470298503,-3.139852372238507,-2.317659167162397,-1.75559551797,-1.470298503,-4.711704198482194,-2.0380395627903,-5.462791872083074,-4.456266867153731
60,-2.5944825754907734,-3.674369310030961,-2.0380395627903,-3.937625616930651,-2.0380395627903,-2.5944825754907734,-3.937625616930651,-2.317659167162397,-6.191571490690334
63,-4.711704198482194,-3.139852372238507,-3.408453848516122,-3.674369310030961,-4.456266867153731,-3.674369310030961,-4.198249360761345,-3.674369310030961,-6.429655775783431
73,-2.317659167162397,-1.470298503,-2.317659167162397,-2.8685377497358657,-1.470298503,-2.0380395627903,-2.317659167162397,-1.1821196999999999,-2.5944825754907734
82,-0.597,-1.470298503,-0.89103,-0.597,-1.1821196999999999,-1.470298503,-0.89103,-1.470298503,-0.597
79,-1.1821196999999999,-1.1821196999999999,-1.470298503,-1.470298503,-1.75559551797,-1.75559551797,-1.470298503,-2.5944825754907734,-1.1821196999999999
72,-1.75559551797,-2.317659167162397,-1.75559551797,-2.8685377497358657,-1.470298503,-2.5944825754907734,-1.75559551797,-1.1821196999999999,-1.1821196999999999
69,-3.408453848516122,-2.0380395627903,-1.75559551797,-2.8685377497358657,-2.5944825754907734,-4.964587156497372,-2.317659167162397,-2.5944825754907734,-3.408453848516122
53,-2.5944825754907734,-4.964587156497372,-2.8685377497358657,-3.408453848516122,-2.317659167162397,-3.937625616930651,-2.317659167162397,-2.5944825754907734,-4.964587156497372
65,-4.198249360761345,-4.711704198482194,-5.214941284932398,-3.674369310030961,-2.8685377497358657,-3.937625616930651,-3.408453848516122,-3.408453848516122,-3.139852372238507
27,-0.005,-0.07351492515,-0.025,-0.05,0.0,-0.02985,-0.0742525,-0.0995,0.0
24,-0.02450497505,-0.02985,-0.169836630232525,-0.0995,-0.005,-0.2607470642466199,-0.19313826393019973,-0.0995,0.0
19,-0.005,-0.101901978139515,-0.025,-0.19701995,-0.00995,-0.059105985,-0.04975,-0.05,0.0
16,-0.0148505,-0.015,-0.04975,-0.0995,-0.019701995,-0.059105985,-0.025,-0.0995,0.0
25,-0.005,-0.02985,-0.098509975,-0.2450497505,-0.019701995,-0.059105985,-0.04975,-0.0995,0.0
47,-0.02450497505,-0.101901978139515,-0.169836630232525,-0.4780896249559775,-0.038627652786039954,-0.07351492515,-0.23904481247798876,-0.292599252995,0.0
59,-4.456266867153731,-3.408453848516122,-4.711704198482194,-3.674369310030961,-2.317659167162397,-2.317659167162397,-3.674369310030961,-2.317659167162397,-4.198249360761345
64,-4.456266867153731,-3.408453848516122,-4.964587156497372,-2.8685377497358657,-5.214941284932398,-2.8685377497358657,-3.937625616930651,-3.139852372238507,-4.198249360761345
71,-2.0380395627903,-2.317659167162397,-2.8685377497358657,-3.139852372238507,-3.139852372238507,-2.5944825754907734,-2.0380395627903,-2.8685377497358657,-2.0380395627903
83,-0.89103,-2.5944825754907734,-1.470298503,-0.597,-1.1821196999999999,-0.89103,-0.89103,-0.89103,-0.89103
85,-1.1821196999999999,-0.89103,-0.89103,-2.0380395627903,-0.89103,-2.0380395627903,-0.597,-0.597,-0.89103
84,-0.597,-1.470298503,-0.3,-0.89103,-0.89103,-0.89103,-0.3,-2.317659167162397,-0.597
75,-1.470298503,-2.0380395627903,-1.1821196999999999,-0.89103,-2.5944825754907734,-2.0380395627903,-2.8685377497358657,-1.470298503,-1.1821196999999999
96,0.0,0.0,-0.597,-0.597,0.0,-0.3,-0.3,-0.597,-0.89103
91,-0.89103,0.0,-0.3,-0.597,-0.3,0.0,-0.89103,0.0,0.0
93,0.0,-0.89103,-0.597,0.0,-0.597,-0.89103,-0.597,-0.89103,0.0
92,-0.89103,-0.3,0.0,-0.3,0.0,-0.597,-0.89103,-0.89103,-0.597
89,-0.3,0.0,-0.3,0.0,-0.597,0.0,0.0,-0.597,0.0
10,-0.005,-0.02985,-0.0742525,-0.0995,-0.00995,-0.0445515,-0.04975,-0.0995,0.0
6,0.0,-0.015,0.0,-0.05,-0.00995,-0.015,-0.025,0.0,0.0
5,0.0,0.0,-0.025,0.0,-0.005,0.0,-0.025,0.0,0.0
4,-0.00995,-0.015,0.0,-0.05,0.0,0.0,-0.04975,0.0,0.0
7,-0.005,-0.015,-0.025,-0.05,0.0,-0.015,-0.025,0.0,0.0
21,-0.00995,-0.059105985,-0.0742525,-0.148505,-0.02450497505,-0.02985,-0.04975,-0.0995,0.0
42,-0.005,-0.0445515,-0.1462996264975,-0.2450497505,-0.02450497505,-0.059105985,-0.025,-0.38627652786039945,0.0
48,-0.04324137625817955,-0.11588295835811985,-0.169836630232525,-0.4324137625817955,-0.02450497505,-0.07351492515,-0.098509975,-0.2450497505,0.0
