,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
20,-0.06997082267935574,-0.19688128084653256,-0.3061974425025801,-0.7427111445256219,-0.061239488500516005,-0.22281334335768657,-0.2840378207096768,-0.9918470523047702,0.0
25,-0.005,-0.07351492515,-0.025,-0.05,-0.0148505,-0.015,-0.0742525,-0.0995,0.0
24,0.0,-0.11588295835811985,-0.0742525,-0.05,-0.00995,-0.07351492515,-0.025,-0.05,0.0
31,-0.005,0.0,-0.025,-0.05,0.0,-0.015,0.0,-0.0995,0.0
27,-0.00995,-0.02985,0.0,-0.0995,0.0,0.0,-0.098509975,-0.05,0.0
13,-0.0148505,-0.0877797758985,-0.025,-0.38627652786039945,-0.005,-0.015,-0.19313826393019973,-0.2450497505,0.0
2,-0.0292599252995,-0.07351492515,-0.04975,-0.148505,-0.02450497505,-0.0877797758985,-0.098509975,-0.5680756414193536,0.0
-11,-2.5944825754907734,-4.964587156497372,-5.214941284932398,-2.0380395627903,-1.75559551797,-2.5944825754907734,-2.0380395627903,-3.674369310030961,-3.139852372238507
-13,-3.674369310030961,-3.937625616930651,-2.5944825754907734,-4.456266867153731,-2.8685377497358657,-3.674369310030961,-3.674369310030961,-5.214941284932398,-2.8685377497358657
-21,-1.470298503,-2.8685377497358657,-2.0380395627903,-1.75559551797,-3.408453848516122,-2.8685377497358657,-3.937625616930651,-2.0380395627903,-1.470298503
-7,-2.0380395627903,-2.8685377497358657,-2.0380395627903,-4.456266867153731,-1.75559551797,-3.674369310030961,-2.5944825754907734,-1.1821196999999999,-5.708163953362243
-10,-2.5944825754907734,-2.8685377497358657,-4.198249360761345,-5.708163953362243,-3.937625616930651,-2.5944825754907734,-2.8685377497358657,-2.317659167162397,-3.408453848516122
-24,-1.470298503,-1.1821196999999999,-2.5944825754907734,-2.5944825754907734,-2.0380395627903,-2.5944825754907734,-4.198249360761345,-1.75559551797,-3.139852372238507
-16,-2.8685377497358657,-2.317659167162397,-2.317659167162397,-3.408453848516122,-3.674369310030961,-2.8685377497358657,-3.937625616930651,-4.198249360761345,-4.198249360761345
-6,-3.674369310030961,-1.470298503,-2.317659167162397,-1.1821196999999999,-1.470298503,-1.470298503,-2.317659167162397,-1.470298503,-5.462791872083074
8,-0.019701995,-0.0445515,-0.169836630232525,-0.292599252995,-0.0148505,-0.12972412877453865,-0.21620688129089774,-1.1882864282644814,0.0
7,-0.02450497505,-0.0877797758985,-0.0742525,-0.148505,-0.05680756414193536,-0.0445515,-0.0742525,-0.2450497505,0.0
12,-0.019701995,-0.0877797758985,-0.025,-0.19701995,-0.019701995,-0.0445515,-0.025,-0.148505,0.0
16,-0.005,-0.015,-0.04975,-0.2450497505,-0.00995,-0.0445515,-0.025,-0.148505,0.0
23,-0.0148505,-0.02985,-0.04975,-0.0995,-0.005,-0.059105985,-0.0742525,-0.0995,0.0
29,-0.005,-0.015,-0.025,-0.05,-0.005,0.0,-0.025,0.0,0.0
18,-0.052330872870641774,-0.07351492515,-0.0742525,-0.2450497505,-0.00995,-0.07351492515,-0.04975,-0.292599252995,0.0
11,-0.0148505,-0.02985,-0.098509975,-0.5680756414193536,-0.0148505,-0.059105985,-0.04975,-0.2450497505,0.0
14,-0.02450497505,-0.07351492515,-0.19313826393019973,-0.5233087287064178,-0.02450497505,-0.059105985,-0.098509975,-0.0995,0.0
5,-0.0292599252995,-0.0877797758985,-0.169836630232525,-0.148505,-0.05680756414193536,-0.0445515,-0.19313826393019973,-0.33967326046505,0.0
-3,-2.8685377497358657,-1.75559551797,-2.0380395627903,-1.75559551797,-1.1821196999999999,-2.317659167162397,-2.0380395627903,-1.470298503,-13.585300728277153
