,"(1, 509)","(3, 509)","(5, 509)","(10, 509)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
20,-0.16213547546985832,-0.43417015909156154,-0.8442948975400407,-1.55275457065461,-0.16213547546985832,-0.4125294960632196,-0.7589669548760657,-1.5179339097521314,0.0
25,-0.02450497505,-0.07351492515,-0.19313826393019973,-0.148505,-0.019701995,-0.059105985,-0.12252487525,-0.19701995,0.0
27,-0.019701995,-0.0445515,-0.12252487525,-0.148505,-0.033967326046505,-0.0445515,-0.04975,-0.0995,0.0
22,-0.019701995,-0.02985,-0.098509975,-0.0995,-0.0148505,-0.0445515,-0.04975,-0.148505,0.0
29,-0.019701995,-0.02985,-0.098509975,-0.292599252995,-0.0148505,-0.11588295835811985,-0.04975,-0.148505,0.0
32,-0.00995,-0.0445515,-0.098509975,-0.0995,-0.019701995,-0.015,-0.0742525,-0.292599252995,0.0
41,-0.0148505,-0.07351492515,-0.098509975,-0.19701995,-0.033967326046505,-0.101901978139515,-0.2616543643532089,-0.5680756414193536,0.0
53,-8.25058992126439,-7.584837170052108,-7.808988798351587,-8.896569150012917,-8.030898910368071,-8.25058992126439,-8.030898910368071,-8.25058992126439,-15.59575630285735
76,-4.198249360761345,-5.708163953362243,-4.711704198482194,-3.674369310030961,-4.456266867153731,-4.198249360761345,-4.198249360761345,-4.964587156497372,-4.456266867153731
74,-4.711704198482194,-3.408453848516122,-3.674369310030961,-5.708163953362243,-4.198249360761345,-4.711704198482194,-4.198249360761345,-6.191571490690334,-4.711704198482194
72,-4.964587156497372,-6.429655775783431,-5.95108231382862,-4.711704198482194,-4.964587156497372,-6.429655775783431,-6.8987056258453405,-5.462791872083074,-5.462791872083074
62,-9.523362149688383,-8.896569150012917,-7.584837170052108,-9.523362149688383,-8.030898910368071,-8.030898910368071,-8.030898910368071,-8.25058992126439,-12.565007576456702
54,-6.665359218025596,-12.388896541875457,-6.8987056258453405,-6.8987056258453405,-7.358421383891018,-8.68340318183123,-8.030898910368071,-11.105291063903023,-18.21866914926584
55,-8.68340318183123,-8.68340318183123,-9.107603458512788,-8.468084022051746,-10.131538770480487,-9.31652742392766,-10.526921148947926,-7.129718569586887,-27.20084350436793
56,-10.330223382775683,-13.911953243784437,-8.030898910368071,-8.896569150012917,-8.25058992126439,-8.030898910368071,-8.030898910368071,-10.131538770480487,-17.486373602003372
63,-9.7281285281915,-7.584837170052108,-7.584837170052108,-7.584837170052108,-8.68340318183123,-8.896569150012917,-8.68340318183123,-7.808988798351587,-12.911963925685214
77,-2.317659167162397,-2.0380395627903,-3.139852372238507,-2.8685377497358657,-3.674369310030961,-2.8685377497358657,-4.711704198482194,-2.8685377497358657,-1.470298503
67,-7.358421383891018,-8.25058992126439,-8.25058992126439,-12.565007576456702,-9.107603458512788,-9.7281285281915,-7.129718569586887,-7.129718569586887,-9.523362149688383
64,-8.030898910368071,-8.468084022051746,-8.25058992126439,-8.468084022051746,-7.584837170052108,-8.25058992126439,-7.584837170052108,-9.31652742392766,-7.808988798351587
65,-9.930847242909584,-7.358421383891018,-8.68340318183123,-7.584837170052108,-7.808988798351587,-7.129718569586887,-7.584837170052108,-7.808988798351587,-12.211006607955007
19,-0.05680756414193536,-0.0445515,-0.21620688129089774,-0.2450497505,-0.00995,-0.07351492515,-0.04975,-0.0995,0.0
33,-0.038627652786039954,-0.101901978139515,-0.19313826393019973,-0.2450497505,-0.0827431192749562,-0.14342688748679328,-0.169836630232525,-0.4780896249559775,0.0
51,-8.68340318183123,-7.584837170052108,-7.358421383891018,-8.25058992126439,-7.129718569586887,-7.584837170052108,-8.25058992126439,-7.129718569586887,-20.460328085425672
69,-6.429655775783431,-6.8987056258453405,-9.523362149688383,-6.429655775783431,-10.330223382775683,-7.129718569586887,-10.914435418083862,-8.896569150012917,-5.95108231382862
78,-2.5944825754907734,-2.5944825754907734,-2.5944825754907734,-5.214941284932398,-3.674369310030961,-4.711704198482194,-2.8685377497358657,-4.456266867153731,-4.198249360761345
75,-3.139852372238507,-4.198249360761345,-5.462791872083074,-4.198249360761345,-3.139852372238507,-4.456266867153731,-8.25058992126439,-3.408453848516122,-5.708163953362243
79,-2.0380395627903,-3.139852372238507,-3.139852372238507,-2.5944825754907734,-2.0380395627903,-4.198249360761345,-4.711704198482194,-3.937625616930651,-3.937625616930651
70,-5.95108231382862,-10.330223382775683,-3.937625616930651,-4.198249360761345,-7.584837170052108,-4.711704198482194,-5.95108231382862,-4.711704198482194,-4.711704198482194
80,-2.5944825754907734,-3.674369310030961,-1.75559551797,-2.317659167162397,-2.5944825754907734,-2.5944825754907734,-3.937625616930651,-1.75559551797,-2.8685377497358657
71,-8.25058992126439,-4.711704198482194,-6.8987056258453405,-5.708163953362243,-5.214941284932398,-4.456266867153731,-7.584837170052108,-5.95108231382862,-5.708163953362243
90,-0.89103,-1.470298503,-0.597,-0.89103,-0.597,-0.89103,-0.89103,-1.470298503,-1.75559551797
94,-0.3,0.0,-0.3,-0.3,-0.597,-0.597,-0.597,0.0,-0.597
23,-0.019701995,-0.12972412877453865,-0.12252487525,-0.148505,-0.019701995,-0.101901978139515,-0.098509975,-0.6997082267935575,0.0
16,-0.005,-0.0445515,-0.025,-0.0995,-0.019701995,-0.02985,-0.025,-0.148505,0.0
18,-0.019701995,-0.0445515,-0.0742525,-0.19701995,-0.019701995,-0.015,-0.0742525,-0.0995,0.0
26,-0.00995,-0.0445515,-0.025,-0.0995,-0.019701995,-0.02985,-0.0742525,-0.05,0.0
68,-9.107603458512788,-9.31652742392766,-8.030898910368071,-13.911953243784437,-8.030898910368071,-8.468084022051746,-8.25058992126439,-20.363967763056234,-8.468084022051746
66,-7.358421383891018,-6.8987056258453405,-6.8987056258453405,-7.808988798351587,-7.584837170052108,-8.468084022051746,-10.131538770480487,-7.129718569586887,-8.030898910368071
82,-1.470298503,-1.75559551797,-2.317659167162397,-2.317659167162397,-2.0380395627903,-1.75559551797,-1.1821196999999999,-1.75559551797,-2.5944825754907734
24,-0.0148505,-0.30957857453451676,-0.169836630232525,-0.4324137625817955,-0.0292599252995,-0.059105985,-0.0742525,-0.33967326046505,0.0
14,-0.0148505,-0.0445515,-0.025,-0.05,-0.005,-0.015,-0.025,-0.05,0.0
10,-0.005,-0.015,-0.0742525,-0.148505,-0.0148505,-0.07351492515,-0.025,-0.0995,0.0
42,-0.033967326046505,-0.0877797758985,-0.169836630232525,-0.0995,-0.02450497505,-0.1704226924258061,-0.169836630232525,-0.4324137625817955,0.0
61,-9.523362149688383,-8.468084022051746,-10.526921148947926,-9.107603458512788,-9.107603458512788,-7.358421383891018,-9.31652742392766,-7.358421383891018,-10.914435418083862
44,-0.04324137625817955,-0.15699261861192534,-0.23904481247798876,-0.7427111445256219,-0.0292599252995,-0.12972412877453865,-0.19313826393019973,-0.5233087287064178,0.0
45,-0.061239488500516005,-0.2355852099241097,-0.23904481247798876,-0.292599252995,-0.019701995,-0.14342688748679328,-0.19313826393019973,-0.7427111445256219,0.0
49,-0.07852840330803657,-0.2607470642466199,-0.45523265600692286,-1.338483151728012,-0.07852840330803657,-0.2482293578248686,-0.4345784404110332,-0.8691568808220664,0.0
39,-0.0292599252995,-0.0445515,-0.21620688129089774,-0.4780896249559775,-0.019701995,-0.059105985,-0.1462996264975,-0.5233087287064178,0.0
37,-0.019701995,-0.101901978139515,-0.19313826393019973,-0.2450497505,-0.033967326046505,-0.11588295835811985,-0.098509975,-0.292599252995,0.0
40,-0.02450497505,-0.07351492515,-0.169836630232525,-0.4780896249559775,-0.0148505,-0.07351492515,-0.1462996264975,-0.292599252995,0.0
28,-0.02450497505,-0.059105985,-0.0742525,-0.19701995,-0.0148505,-0.02985,-0.04975,-0.05,0.0
34,-0.052330872870641774,-0.0877797758985,-0.12252487525,-0.292599252995,-0.019701995,-0.101901978139515,-0.04975,-0.33967326046505,0.0
47,-0.06997082267935574,-0.27313959360415374,-0.21620688129089774,-0.6562709361551086,-0.0827431192749562,-0.2975541156914311,-0.4345784404110332,-0.5680756414193536,0.0
15,-0.019701995,-0.12972412877453865,-0.12252487525,-0.19701995,-0.033967326046505,-0.059105985,-0.0742525,-0.148505,0.0
13,0.0,-0.015,-0.025,-0.05,-0.005,-0.015,-0.025,-0.05,0.0
8,-0.00995,0.0,-0.025,0.0,0.0,-0.015,0.0,-0.05,0.0
21,-0.033967326046505,-0.0877797758985,-0.2616543643532089,-0.292599252995,-0.02450497505,-0.14342688748679328,-0.169836630232525,-0.4324137625817955,0.0
87,0.0,-0.3,-0.597,-0.89103,-0.3,-0.89103,-1.470298503,-0.89103,-1.75559551797
86,-1.470298503,-1.1821196999999999,-2.5944825754907734,-0.89103,-1.1821196999999999,-1.470298503,-1.1821196999999999,-2.0380395627903,-1.470298503
92,-0.89103,-0.597,-0.3,-1.1821196999999999,-0.3,-1.1821196999999999,-0.3,0.0,-0.3
95,-0.3,-0.89103,-1.1821196999999999,-0.3,-0.597,-0.597,-0.89103,-0.597,-0.89103
99,0.0,0.0,-0.3,-0.3,-0.3,-0.3,-0.3,0.0,-0.597
100,-0.3,-0.3,0.0,-0.3,-0.3,0.0,0.0,-0.3,-0.3
103,0.0,0.0,0.0,0.0,-0.597,-0.597,-0.3,-0.597,-0.3
104,-0.597,-0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.3,-0.3,0.0,-0.597,0.0,0.0,0.0,0.0,0.0
96,-0.3,-0.3,-1.1821196999999999,0.0,0.0,-0.597,-0.3,-1.1821196999999999,-0.597
97,-0.3,-0.597,-0.3,-0.3,-0.597,0.0,-0.89103,-0.597,-0.597
89,-0.597,-0.3,0.0,-0.597,-0.3,-0.3,-0.597,-1.1821196999999999,-0.89103
57,-10.330223382775683,-6.665359218025596,-8.896569150012917,-8.030898910368071,-6.8987056258453405,-8.468084022051746,-6.8987056258453405,-8.896569150012917,-15.154840211993777
60,-8.030898910368071,-8.468084022051746,-9.107603458512788,-9.107603458512788,-7.808988798351587,-8.25058992126439,-8.468084022051746,-9.930847242909584,-16.973060196245633
50,-0.12264035639818364,-0.3449352812922671,-0.5358046479819527,-1.264139528342018,-0.14472338636385382,-0.33326796090127986,-0.5358046479819527,-1.55275457065461,0.0
12,-0.00995,0.0,-0.025,-0.0995,0.0,-0.02985,-0.025,-0.148505,0.0
4,-0.005,0.0,-0.025,0.0,-0.005,0.0,-0.025,0.0,0.0
2,0.0,-0.02985,0.0,0.0,-0.00995,0.0,0.0,0.0,0.0
11,-0.00995,-0.015,-0.0742525,-0.05,-0.00995,-0.0445515,-0.04975,-0.05,0.0
35,-0.00995,-0.0445515,-0.098509975,-0.4324137625817955,-0.00995,-0.07351492515,-0.098509975,-0.19701995,0.0
30,-0.0148505,-0.12972412877453865,-0.1462996264975,-0.292599252995,-0.052330872870641774,-0.0877797758985,-0.12252487525,-0.148505,0.0
38,-0.04324137625817955,-0.07351492515,-0.12252487525,-0.33967326046505,-0.0148505,-0.1704226924258061,-0.169836630232525,-0.19701995,0.0
31,-0.005,-0.0445515,-0.098509975,-0.0995,-0.00995,-0.059105985,-0.0742525,-0.05,0.0
52,-7.129718569586887,-9.930847242909584,-6.8987056258453405,-6.8987056258453405,-7.584837170052108,-6.191571490690334,-6.665359218025596,-8.030898910368071,-16.70856055121481
43,-0.061239488500516005,-0.15699261861192534,-0.3281354680775543,-0.6123948850051602,-0.047808962495597754,-0.15699261861192534,-0.2840378207096768,-0.4324137625817955,0.0
