,"(1, 509)","(3, 509)","(5, 509)","(10, 509)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
20,-0.11882864282644813,-0.4553801729256395,-0.9254409219919186,-1.301498133058598,-0.13384831517280119,-0.4553801729256395,-0.7236169318192691,-1.9444138023356734,0.0
15,-0.00995,-0.0877797758985,-0.098509975,-0.0995,-0.0148505,-0.059105985,-0.0742525,-0.4324137625817955,0.0
27,-0.00995,-0.059105985,-0.098509975,-0.148505,-0.0148505,-0.0445515,-0.098509975,-0.05,0.0
26,-0.0148505,-0.059105985,-0.025,-0.0995,-0.00995,-0.02985,-0.0742525,-0.05,0.0
16,-0.00995,-0.02985,-0.0742525,-0.0995,-0.00995,-0.059105985,-0.0742525,-0.148505,0.0
41,-0.047808962495597754,-0.1704226924258061,-0.19313826393019973,-0.148505,-0.0292599252995,-0.11588295835811985,-0.169836630232525,-0.4780896249559775,0.0
53,-6.429655775783431,-8.25058992126439,-6.665359218025596,-6.665359218025596,-8.68340318183123,-6.191571490690334,-6.191571490690334,-7.129718569586887,-13.252015843564077
66,-8.468084022051746,-5.95108231382862,-7.808988798351587,-5.708163953362243,-5.214941284932398,-7.358421383891018,-8.030898910368071,-6.665359218025596,-6.8987056258453405
79,-2.317659167162397,-4.198249360761345,-2.317659167162397,-2.317659167162397,-2.5944825754907734,-2.0380395627903,-2.8685377497358657,-2.8685377497358657,-2.5944825754907734
77,-2.317659167162397,-3.674369310030961,-2.317659167162397,-2.5944825754907734,-3.408453848516122,-3.139852372238507,-4.198249360761345,-4.711704198482194,-2.8685377497358657
90,-0.597,-0.3,-1.470298503,-1.1821196999999999,-0.597,-1.75559551797,-0.597,-0.3,0.0
92,-1.75559551797,-0.89103,-0.3,-1.470298503,-0.3,-0.89103,-0.3,-0.597,-1.1821196999999999
95,-0.3,0.0,-0.597,-0.89103,0.0,-0.3,-0.597,-0.3,-0.3
104,-0.3,0.0,0.0,-0.3,-0.3,-0.3,0.0,0.0,0.0
97,0.0,-0.597,-1.1821196999999999,0.0,-0.597,-0.597,-0.3,-0.3,-0.597
107,-0.3,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
101,-0.3,0.0,-0.597,0.0,-0.3,-0.3,0.0,-0.3,-0.89103
116,0.0,-0.3,-0.3,0.0,-0.3,-0.3,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3,0.0,-0.3
115,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-0.3,0.0
108,-0.3,0.0,0.0,-0.597,-0.3,0.0,-0.3,0.0,-0.3
23,-0.02450497505,-0.11588295835811985,-0.1462996264975,-0.19701995,-0.0148505,-0.015,-0.1462996264975,-0.5680756414193536,0.0
18,-0.00995,-0.059105985,-0.025,-0.05,-0.0148505,-0.02985,-0.12252487525,-0.19701995,0.0
24,-0.02450497505,-0.07351492515,-0.12252487525,-0.33967326046505,-0.02450497505,-0.11588295835811985,-0.0742525,-0.7427111445256219,0.0
71,-5.462791872083074,-5.462791872083074,-5.462791872083074,-5.214941284932398,-6.665359218025596,-5.708163953362243,-6.665359218025596,-6.665359218025596,-5.462791872083074
85,-1.470298503,-1.470298503,-2.0380395627903,-2.5944825754907734,-2.8685377497358657,-1.1821196999999999,-1.75559551797,-1.1821196999999999,-3.139852372238507
82,-2.317659167162397,-1.75559551797,-2.5944825754907734,-3.139852372238507,-1.1821196999999999,-3.139852372238507,-2.8685377497358657,-2.0380395627903,-1.470298503
86,-1.470298503,-1.470298503,-1.75559551797,-1.1821196999999999,-2.5944825754907734,-1.470298503,-1.1821196999999999,-1.470298503,-2.317659167162397
88,-2.317659167162397,-1.1821196999999999,-0.597,-0.89103,-1.1821196999999999,-0.89103,-1.1821196999999999,-0.597,-1.1821196999999999
83,-1.470298503,-2.5944825754907734,-1.470298503,-3.674369310030961,-2.317659167162397,-1.470298503,-1.75559551797,-1.75559551797,-2.317659167162397
80,-3.408453848516122,-2.0380395627903,-1.75559551797,-1.75559551797,-2.5944825754907734,-2.8685377497358657,-1.75559551797,-2.0380395627903,-2.8685377497358657
94,-1.75559551797,-0.89103,-0.597,-0.89103,-0.597,-0.89103,-0.597,-0.89103,-0.89103
81,-2.317659167162397,-2.0380395627903,-2.317659167162397,-2.8685377497358657,-2.0380395627903,-2.317659167162397,-2.8685377497358657,-2.8685377497358657,-2.0380395627903
19,-0.0148505,-0.07351492515,-0.169836630232525,-0.33967326046505,-0.005,-0.059105985,-0.098509975,-0.33967326046505,0.0
32,-0.0148505,-0.015,-0.04975,-0.148505,-0.00995,-0.02985,-0.04975,-0.05,0.0
25,-0.0292599252995,-0.02985,-0.04975,-0.0995,-0.0148505,-0.07351492515,-0.04975,-0.148505,0.0
76,-3.139852372238507,-4.456266867153731,-5.214941284932398,-3.408453848516122,-2.8685377497358657,-3.937625616930651,-3.139852372238507,-2.5944825754907734,-4.711704198482194
89,-0.597,-0.89103,-2.5944825754907734,-2.0380395627903,-1.1821196999999999,-0.597,-1.1821196999999999,-0.89103,-0.597
99,-1.1821196999999999,-0.3,-0.3,-0.89103,-0.89103,-0.3,-0.3,-0.597,0.0
