,"(1, 509)","(3, 509)","(5, 509)","(10, 509)","(1, 3354)","(3, 3354)","(5, 3354)","(10, 3354)","(0, 0)"
20,-0.13014981330585979,-0.33326796090127986,-0.5748921354871118,-1.5872270249480638,-0.09918470523047701,-0.33326796090127986,-0.650749066529299,-1.7544868581579878,0.0
11,-0.0148505,-0.02985,-0.025,-0.0995,-0.00995,-0.015,-0.04975,-0.05,0.0
6,-0.0148505,-0.02985,0.0,-0.05,-0.005,-0.015,-0.04975,0.0,0.0
1,0.0,-0.015,0.0,-0.05,0.0,0.0,-0.04975,0.0,0.0
-1,-0.3,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
7,-0.005,-0.015,0.0,-0.05,0.0,-0.015,-0.0742525,0.0,0.0
18,-0.019701995,-0.015,-0.025,-0.05,-0.00995,-0.015,-0.19313826393019973,-0.0995,0.0
49,-0.09104653120138456,-0.18371846550154805,-0.37135557226281096,-0.8691568808220664,-0.06997082267935574,-0.2482293578248686,-0.413715596374781,-0.4780896249559775,0.0
62,-6.191571490690334,-5.708163953362243,-7.358421383891018,-8.68340318183123,-6.429655775783431,-6.429655775783431,-5.95108231382862,-6.191571490690334,-10.721651937458446
55,-5.95108231382862,-5.708163953362243,-6.665359218025596,-5.708163953362243,-6.665359218025596,-7.584837170052108,-6.8987056258453405,-11.105291063903023,-23.807773886477577
52,-8.030898910368071,-5.95108231382862,-5.462791872083074,-6.191571490690334,-7.129718569586887,-5.708163953362243,-6.429655775783431,-5.214941284932398,-14.700427612513026
50,-0.09513606588937072,-0.2854081976681122,-0.413715596374781,-1.4113473370086245,-0.061239488500516005,-0.18371846550154805,-0.413715596374781,-0.827431192749562,0.0
53,-5.462791872083074,-6.429655775783431,-7.808988798351587,-6.8987056258453405,-5.462791872083074,-5.462791872083074,-5.95108231382862,-6.8987056258453405,-13.252015843564077
40,-0.02450497505,-0.101901978139515,-0.1462996264975,-0.2450497505,-0.0148505,-0.101901978139515,-0.098509975,-0.4324137625817955,0.0
31,-0.02450497505,-0.02985,-0.098509975,-0.148505,-0.019701995,-0.0445515,-0.098509975,-0.148505,0.0
30,-0.033967326046505,-0.0445515,-0.04975,-0.148505,-0.038627652786039954,-0.0445515,-0.04975,-0.2450497505,0.0
29,-0.00995,-0.0877797758985,-0.04975,-0.148505,-0.033967326046505,-0.0445515,-0.04975,-0.0995,0.0
35,-0.005,-0.07351492515,-0.0742525,-0.148505,-0.019701995,-0.059105985,-0.21620688129089774,-0.05,0.0
25,-0.02450497505,-0.02985,-0.12252487525,-0.19701995,-0.0148505,-0.0445515,-0.1462996264975,-0.33967326046505,0.0
23,-0.005,-0.07351492515,-0.04975,-0.148505,-0.033967326046505,-0.0445515,-0.19313826393019973,-0.19701995,0.0
33,-0.0148505,-0.07351492515,-0.098509975,-0.33967326046505,-0.0292599252995,-0.02985,-0.12252487525,-0.05,0.0
36,-0.0148505,-0.059105985,-0.04975,-0.148505,-0.005,-0.0877797758985,-0.19313826393019973,-0.0995,0.0
44,-0.04324137625817955,-0.101901978139515,-0.2840378207096768,-0.5233087287064178,-0.052330872870641774,-0.0877797758985,-0.1462996264975,-0.4324137625817955,0.0
65,-7.358421383891018,-5.214941284932398,-5.708163953362243,-4.964587156497372,-7.584837170052108,-5.708163953362243,-5.708163953362243,-8.25058992126439,-12.031319806015158
74,-3.937625616930651,-4.198249360761345,-3.937625616930651,-4.456266867153731,-4.456266867153731,-4.198249360761345,-4.198249360761345,-4.964587156497372,-5.95108231382862
69,-7.584837170052108,-6.429655775783431,-4.456266867153731,-4.198249360761345,-4.456266867153731,-5.95108231382862,-5.708163953362243,-5.95108231382862,-8.468084022051746
77,-2.317659167162397,-2.0380395627903,-2.5944825754907734,-4.198249360761345,-2.0380395627903,-3.674369310030961,-4.198249360761345,-2.8685377497358657,-3.674369310030961
67,-5.708163953362243,-6.429655775783431,-8.25058992126439,-6.429655775783431,-5.708163953362243,-6.429655775783431,-7.808988798351587,-5.708163953362243,-5.95108231382862
43,-0.033967326046505,-0.11588295835811985,-0.19313826393019973,-0.2450497505,-0.0827431192749562,-0.1704226924258061,-0.3281354680775543,-0.5233087287064178,0.0
39,-0.02450497505,-0.0445515,-0.1462996264975,-0.0995,-0.02450497505,-0.0445515,-0.12252487525,-0.2450497505,0.0
19,-0.02450497505,-0.0445515,-0.098509975,-0.33967326046505,-0.00995,-0.0445515,-0.1462996264975,-0.33967326046505,0.0
16,-0.005,-0.015,-0.04975,-0.0995,-0.005,-0.015,-0.04975,-0.0995,0.0
14,-0.005,-0.0445515,-0.12252487525,-0.292599252995,-0.00995,-0.22281334335768657,-0.025,-0.0995,0.0
5,-0.005,-0.015,-0.04975,-0.0995,-0.005,-0.015,-0.025,-0.05,0.0
9,0.0,-0.015,-0.025,-0.05,-0.005,-0.015,-0.025,-0.05,0.0
17,-0.0148505,-0.0445515,-0.04975,-0.19701995,-0.019701995,-0.02985,-0.19313826393019973,-0.148505,0.0
34,-0.02450497505,-0.059105985,-0.04975,-0.0995,-0.00995,-0.02985,-0.0742525,-0.0995,0.0
58,-9.31652742392766,-7.129718569586887,-7.358421383891018,-9.107603458512788,-6.665359218025596,-7.358421383891018,-9.107603458512788,-8.25058992126439,-12.211006607955007
51,-5.708163953362243,-4.964587156497372,-5.95108231382862,-5.95108231382862,-4.964587156497372,-4.964587156497372,-5.214941284932398,-5.708163953362243,-16.438690492005723
54,-6.665359218025596,-7.808988798351587,-5.462791872083074,-6.191571490690334,-5.95108231382862,-5.708163953362243,-5.95108231382862,-7.358421383891018,-14.232105374233125
46,-0.038627652786039954,-0.0877797758985,-0.23904481247798876,-0.4324137625817955,-0.09104653120138456,-0.1704226924258061,-0.23904481247798876,-0.6997082267935575,0.0
56,-7.358421383891018,-4.711704198482194,-6.191571490690334,-8.468084022051746,-6.429655775783431,-7.358421383891018,-4.456266867153731,-4.711704198482194,-14.072833711346592
15,-0.00995,-0.0445515,-0.0742525,-0.0995,-0.02450497505,-0.0877797758985,-0.1462996264975,-0.05,0.0
22,-0.0148505,-0.015,-0.025,-0.05,-0.0148505,-0.02985,-0.025,-0.05,0.0
21,-0.047808962495597754,-0.0877797758985,-0.169836630232525,-0.148505,-0.019701995,-0.12972412877453865,-0.12252487525,-0.4324137625817955,0.0
42,-0.033967326046505,-0.0445515,-0.169836630232525,-0.33967326046505,-0.038627652786039954,-0.12972412877453865,-0.19313826393019973,-0.4780896249559775,0.0
60,-8.68340318183123,-9.930847242909584,-6.665359218025596,-9.7281285281915,-6.665359218025596,-7.584837170052108,-6.191571490690334,-6.191571490690334,-14.232105374233125
63,-6.191571490690334,-5.462791872083074,-5.462791872083074,-5.708163953362243,-6.665359218025596,-7.584837170052108,-8.468084022051746,-6.191571490690334,-9.107603458512788
64,-5.462791872083074,-6.191571490690334,-6.429655775783431,-6.8987056258453405,-6.8987056258453405,-5.214941284932398,-8.25058992126439,-6.8987056258453405,-5.214941284932398
66,-7.129718569586887,-4.711704198482194,-5.214941284932398,-6.191571490690334,-5.214941284932398,-4.964587156497372,-4.711704198482194,-6.429655775783431,-5.708163953362243
73,-4.711704198482194,-4.198249360761345,-4.711704198482194,-4.198249360761345,-6.191571490690334,-5.214941284932398,-3.937625616930651,-4.456266867153731,-4.198249360761345
71,-4.964587156497372,-4.711704198482194,-3.674369310030961,-4.711704198482194,-4.198249360761345,-3.937625616930651,-5.708163953362243,-4.198249360761345,-3.937625616930651
10,-0.0148505,-0.0445515,-0.04975,-0.05,-0.005,-0.0877797758985,-0.098509975,-0.0995,0.0
13,-0.00995,-0.02985,-0.098509975,-0.05,-0.0148505,-0.0445515,-0.12252487525,-0.05,0.0
41,-0.033967326046505,-0.11588295835811985,-0.19313826393019973,-0.05,-0.061239488500516005,-0.12972412877453865,-0.21620688129089774,-0.148505,0.0
57,-5.214941284932398,-5.214941284932398,-7.808988798351587,-5.214941284932398,-7.129718569586887,-6.8987056258453405,-5.95108231382862,-9.31652742392766,-11.849817985873898
45,-0.06562709361551085,-0.11588295835811985,-0.19313826393019973,-0.9104653120138457,-0.06562709361551085,-0.101901978139515,-0.19313826393019973,-0.4324137625817955,0.0
59,-6.429655775783431,-6.8987056258453405,-7.129718569586887,-5.95108231382862,-5.95108231382862,-7.808988798351587,-5.95108231382862,-8.030898910368071,-10.526921148947926
83,-2.317659167162397,-3.408453848516122,-2.5944825754907734,-1.1821196999999999,-2.5944825754907734,-1.1821196999999999,-2.317659167162397,-1.1821196999999999,-1.1821196999999999
87,-1.470298503,-1.470298503,-1.470298503,-1.1821196999999999,-1.470298503,-1.470298503,-1.1821196999999999,-1.470298503,-1.1821196999999999
86,-3.408453848516122,-1.1821196999999999,-0.597,-1.470298503,-0.597,-1.470298503,-1.470298503,-1.75559551797,-0.89103
28,-0.02450497505,-0.0445515,-0.04975,-0.0995,-0.0148505,-0.02985,-0.098509975,-0.2450497505,0.0
70,-3.674369310030961,-7.584837170052108,-3.674369310030961,-3.674369310030961,-4.198249360761345,-5.462791872083074,-7.808988798351587,-5.95108231382862,-8.25058992126439
61,-5.462791872083074,-6.665359218025596,-5.214941284932398,-5.95108231382862,-5.95108231382862,-8.68340318183123,-7.129718569586887,-6.429655775783431,-8.468084022051746
24,-0.019701995,-0.02985,-0.169836630232525,-0.33967326046505,-0.019701995,-0.101901978139515,-0.12252487525,-0.4324137625817955,0.0
32,-0.00995,-0.02985,-0.098509975,-0.2450497505,-0.005,-0.015,-0.04975,-0.0995,0.0
27,-0.02450497505,-0.02985,-0.169836630232525,-0.05,-0.0148505,-0.0445515,-0.0742525,-0.148505,0.0
76,-2.317659167162397,-2.5944825754907734,-2.5944825754907734,-3.674369310030961,-3.408453848516122,-4.198249360761345,-3.408453848516122,-3.408453848516122,-3.674369310030961
78,-3.408453848516122,-2.5944825754907734,-3.937625616930651,-5.214941284932398,-2.0380395627903,-2.317659167162397,-3.408453848516122,-1.75559551797,-3.408453848516122
75,-5.462791872083074,-4.198249360761345,-3.139852372238507,-3.408453848516122,-4.711704198482194,-5.214941284932398,-3.408453848516122,-4.711704198482194,-2.8685377497358657
38,-0.0148505,-0.02985,-0.0742525,-0.19701995,-0.00995,-0.07351492515,-0.098509975,-0.292599252995,0.0
80,-1.470298503,-2.8685377497358657,-1.470298503,-3.674369310030961,-1.1821196999999999,-3.139852372238507,-3.139852372238507,-1.1821196999999999,-2.0380395627903
68,-14.700427612513026,-7.129718569586887,-5.95108231382862,-13.419495685128437,-5.95108231382862,-5.708163953362243,-8.030898910368071,-5.708163953362243,-6.8987056258453405
84,-1.1821196999999999,-2.0380395627903,-1.1821196999999999,-2.317659167162397,-1.75559551797,-1.75559551797,-2.317659167162397,-1.75559551797,-2.0380395627903
48,-0.06562709361551085,-0.18371846550154805,-0.37135557226281096,-0.7427111445256219,-0.12264035639818364,-0.27313959360415374,-0.2616543643532089,-0.7852840330803657,0.0
47,-0.052330872870641774,-0.2607470642466199,-0.45523265600692286,-0.5680756414193536,-0.047808962495597754,-0.0877797758985,-0.1462996264975,-0.5680756414193536,0.0
82,-2.0380395627903,-0.89103,-1.75559551797,-2.0380395627903,-1.470298503,-3.139852372238507,-1.75559551797,-2.8685377497358657,-2.0380395627903
90,-0.3,-0.597,-0.89103,-0.89103,-0.3,-0.89103,-0.89103,-1.1821196999999999,-0.597
85,-1.470298503,-1.1821196999999999,-1.470298503,-0.89103,-2.0380395627903,-1.1821196999999999,-0.597,-1.75559551797,-2.317659167162397
79,-2.5944825754907734,-3.408453848516122,-3.674369310030961,-4.456266867153731,-2.8685377497358657,-3.408453848516122,-3.408453848516122,-2.8685377497358657,-2.5944825754907734
95,-0.3,0.0,-0.597,-0.597,-0.597,-0.89103,-0.3,-0.597,-0.597
109,-0.3,-0.597,-0.3,0.0,0.0,0.0,0.0,-0.3,0.0
108,0.0,-0.3,-0.3,-0.597,0.0,0.0,-0.3,-0.89103,-0.3
72,-3.937625616930651,-4.711704198482194,-6.665359218025596,-4.964587156497372,-4.711704198482194,-3.937625616930651,-6.191571490690334,-5.214941284932398,-3.674369310030961
88,-1.1821196999999999,-0.3,-2.0380395627903,-1.470298503,-0.597,-1.75559551797,-1.1821196999999999,-0.89103,-0.89103
92,-1.75559551797,-0.89103,-0.3,-0.89103,-0.3,-0.89103,0.0,-0.89103,0.0
89,-1.75559551797,-0.89103,-0.3,-0.3,-1.1821196999999999,-0.597,-0.597,-0.89103,-1.1821196999999999
101,-0.3,-0.3,-0.3,0.0,-0.597,0.0,-0.3,0.0,-0.597
104,-0.597,-0.597,0.0,-0.3,-0.3,-0.3,0.0,-0.597,0.0
98,0.0,0.0,-0.89103,-0.597,-0.3,-0.3,0.0,-0.3,-0.3
99,-0.3,0.0,0.0,-0.597,0.0,-0.3,-0.3,-0.597,0.0
91,-0.89103,-0.597,-1.1821196999999999,-0.89103,-0.597,-0.597,-0.3,-0.3,-0.597
0,0.0,-0.015,0.0,-0.05,0.0,-0.015,0.0,-0.0995,0.0
12,-0.0148505,0.0,-0.025,-0.0995,0.0,-0.015,0.0,-0.0995,0.0
37,-0.0148505,-0.0445515,-0.0742525,-0.19701995,-0.0148505,-0.059105985,-0.1462996264975,-0.2450497505,0.0
97,-0.597,-0.3,-0.597,-0.89103,-0.3,-0.3,-0.597,0.0,-0.89103
93,-0.597,-1.1821196999999999,-0.597,-0.597,-0.89103,0.0,-0.597,-0.3,-0.3
26,-0.019701995,-0.015,-0.025,-0.05,-0.00995,-0.0445515,-0.025,-0.05,0.0
-9,0.0,0.0,0.0,0.0,0.0,0.0,-0.597,0.0,0.0
-10,0.0,0.0,0.0,0.0,-0.3,-0.3,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0,-0.3
102,-0.3,0.0,0.0,-0.3,-0.3,0.0,-0.89103,-0.3,0.0
-3,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,-0.3,0.0
-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0
-11,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,-0.015,-0.04975,0.0,-0.005,-0.015,0.0,-0.0995,0.0
8,0.0,0.0,-0.025,0.0,-0.005,-0.02985,-0.025,0.0,0.0
81,-1.1821196999999999,-1.75559551797,-2.5944825754907734,-1.470298503,-1.75559551797,-2.5944825754907734,-4.198249360761345,-2.317659167162397,-2.5944825754907734
96,0.0,-0.3,-0.3,-1.1821196999999999,-0.3,0.0,-0.3,-0.89103,-0.3
94,-1.1821196999999999,-0.3,-0.597,-0.597,-0.89103,-0.3,0.0,0.0,-0.89103
103,-0.3,-0.3,-0.597,-0.3,-0.3,-0.3,-0.597,0.0,0.0
106,0.0,-0.3,0.0,-0.3,0.0,-0.3,-0.597,-0.3,0.0
107,0.0,0.0,-0.3,0.0,0.0,0.0,-0.3,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3,-0.597,0.0
100,0.0,-0.3,-0.3,-0.3,0.0,-0.3,0.0,-0.597,-0.3
114,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-0.3,0.0
110,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
116,0.0,-0.3,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,-0.3,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,-0.597,0.0,0.0,0.0,-0.3,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0
-8,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
