,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
20,-0.12641395283420181,-0.33326796090127986,-0.5554466015021332,-1.5179339097521314,-0.10716092959639052,-0.367921069194551,-0.5748921354871118,-1.0716092959639054,0.0
22,-0.02450497505,-0.0445515,-0.04975,-0.19701995,-0.019701995,-0.07351492515,-0.12252487525,-0.19701995,0.0
32,-0.0292599252995,-0.059105985,-0.098509975,-0.19701995,-0.005,-0.0877797758985,-0.04975,-0.292599252995,0.0
27,-0.019701995,-0.07351492515,-0.12252487525,-0.148505,-0.019701995,-0.059105985,-0.04975,-0.2450497505,0.0
26,-0.019701995,-0.0445515,-0.098509975,-0.19701995,-0.02450497505,-0.02985,-0.0742525,-0.19701995,0.0
15,-0.047808962495597754,-0.07351492515,-0.098509975,-0.4324137625817955,-0.0292599252995,-0.059105985,-0.12252487525,-0.19701995,0.0
21,-0.02450497505,-0.059105985,-0.1462996264975,-0.4780896249559775,-0.033967326046505,-0.11588295835811985,-0.1462996264975,-0.0995,0.0
13,-0.038627652786039954,-0.101901978139515,-0.098509975,-0.292599252995,-0.0148505,-0.101901978139515,-0.1462996264975,-0.33967326046505,0.0
6,-0.00995,-0.101901978139515,-0.098509975,-0.33967326046505,-0.047808962495597754,-0.0877797758985,-0.0742525,-0.2450497505,0.0
4,-0.038627652786039954,-0.0445515,-0.098509975,-0.33967326046505,-0.005,-0.059105985,-0.12252487525,-0.148505,0.0
2,-0.033967326046505,-0.11588295835811985,-0.04975,-0.292599252995,-0.033967326046505,-0.0445515,-0.04975,-0.148505,0.0
-3,-3.408453848516122,-2.317659167162397,-1.470298503,-1.470298503,-2.5944825754907734,-1.470298503,-1.1821196999999999,-1.470298503,-6.8987056258453405
5,-0.019701995,-0.02985,-0.098509975,-0.0995,-0.061239488500516005,-0.015,-0.12252487525,-0.19701995,0.0
18,-0.019701995,-0.101901978139515,-0.1462996264975,-0.2450497505,-0.0292599252995,-0.101901978139515,-0.2616543643532089,-0.0995,0.0
8,-0.0292599252995,-0.059105985,-0.04975,-0.19701995,-0.019701995,-0.15699261861192534,-0.0742525,-0.2450497505,0.0
0,-0.05680756414193536,-0.059105985,-0.12252487525,-0.0995,-0.033967326046505,-0.015,-0.04975,-0.05,0.0
7,-0.061239488500516005,-0.0445515,-0.098509975,-0.19701995,-0.052330872870641774,-0.059105985,-0.1462996264975,-0.292599252995,0.0
3,-0.02450497505,-0.07351492515,-0.23904481247798876,-0.19701995,-0.038627652786039954,-0.15699261861192534,-0.1462996264975,-0.292599252995,0.0
11,-0.033967326046505,-0.059105985,-0.098509975,-0.148505,-0.0292599252995,-0.12972412877453865,-0.169836630232525,-0.05,0.0
14,-0.02450497505,-0.02985,-0.0742525,-0.19701995,-0.005,-0.059105985,-0.12252487525,-0.292599252995,0.0
9,-0.019701995,-0.0445515,-0.0742525,-0.0995,-0.0292599252995,-0.101901978139515,-0.1462996264975,-0.2450497505,0.0
-4,-1.1821196999999999,-2.317659167162397,-1.470298503,-1.1821196999999999,-2.5944825754907734,-2.8685377497358657,-2.317659167162397,-2.0380395627903,-3.674369310030961
-17,-1.1821196999999999,-1.75559551797,-0.89103,-0.3,-1.1821196999999999,-0.89103,-0.597,-1.470298503,-1.470298503
-22,-0.597,-2.0380395627903,-0.89103,-1.1821196999999999,-1.1821196999999999,0.0,-1.1821196999999999,-0.3,-0.597
-9,-1.75559551797,-0.89103,-2.8685377497358657,-1.470298503,-1.1821196999999999,-2.5944825754907734,-0.89103,-0.89103,-2.317659167162397
-6,-1.470298503,-0.597,-1.1821196999999999,-2.5944825754907734,-1.1821196999999999,-2.5944825754907734,-1.1821196999999999,-0.89103,-4.198249360761345
-10,-1.75559551797,-2.0380395627903,-1.1821196999999999,-1.75559551797,-1.75559551797,-0.3,-0.597,-1.1821196999999999,-0.89103
-7,-0.89103,-1.75559551797,-2.8685377497358657,-0.89103,-2.317659167162397,-0.597,-1.470298503,-0.597,-6.429655775783431
1,-0.019701995,-0.059105985,-0.12252487525,-0.19701995,-0.02450497505,-0.14342688748679328,-0.098509975,-0.19701995,0.0
-12,-1.470298503,-2.317659167162397,-0.89103,0.0,-1.1821196999999999,-2.0380395627903,-2.317659167162397,-0.597,-2.317659167162397
-8,-2.0380395627903,-0.89103,-2.5944825754907734,-2.0380395627903,-1.1821196999999999,-1.75559551797,-0.89103,-2.0380395627903,-2.5944825754907734
29,-0.00995,-0.0445515,-0.1462996264975,-0.19701995,-0.005,-0.07351492515,-0.098509975,-0.292599252995,0.0
24,-0.019701995,-0.07351492515,-0.04975,-0.19701995,-0.02450497505,-0.12972412877453865,-0.0742525,-0.05,0.0
23,-0.019701995,-0.059105985,-0.19313826393019973,-0.19701995,-0.038627652786039954,-0.0877797758985,-0.025,-0.292599252995,0.0
-19,0.0,-1.470298503,-0.89103,-0.89103,0.0,-1.1821196999999999,-1.1821196999999999,-1.1821196999999999,-1.470298503
-16,-0.89103,-0.89103,-1.1821196999999999,-1.75559551797,0.0,-1.470298503,-1.1821196999999999,-0.3,-0.3
-13,-1.75559551797,-0.89103,-0.89103,-0.89103,-1.470298503,-0.3,-0.597,-0.3,0.0
-5,-1.1821196999999999,-2.5944825754907734,-1.1821196999999999,-2.317659167162397,-2.317659167162397,-1.470298503,-2.317659167162397,-1.470298503,-3.408453848516122
